playlist_id,track_id,track_name,artist_name,release_date,popularity,explicit,external_url,artist_genres
02zSPmcae3ct4moT8om7kK,1PgMKkHb6w1RdGhocmXS4d,Day Dream,SOOBIN,2016-06-27,50,False,https://open.spotify.com/track/1PgMKkHb6w1RdGhocmXS4d,
02zSPmcae3ct4moT8om7kK,2PWCwuMCrDPmhNMMzvyaHW,Tận Cùng Nỗi Nhớ (feat. Han Sara),Will,2018-08-22,0,False,https://open.spotify.com/track/2PWCwuMCrDPmhNMMzvyaHW,
02zSPmcae3ct4moT8om7kK,0g1lSO4QxUCoxpVp0xvDmD,Đi Theo Bóng Mặt Trời,Đen,2017-05-13,0,False,https://open.spotify.com/track/0g1lSO4QxUCoxpVp0xvDmD,
02zSPmcae3ct4moT8om7kK,2r2G9169qXx4b29f4xKot7,Như Phút Ban Đầu,Noo Phước Thịnh,2016-09-19,49,False,https://open.spotify.com/track/2r2G9169qXx4b29f4xKot7,
02zSPmcae3ct4moT8om7kK,77agb6K1CMrwvTpC4k03Fm,Đẹp Nhất Là Em(Between us),Ji Yeon,2018-07-27,45,False,https://open.spotify.com/track/77agb6K1CMrwvTpC4k03Fm,
02zSPmcae3ct4moT8om7kK,7FF0bGTx7Y8bgPK3H6NxYX,Ánh Nắng Của Anh - Chờ Em Đến Ngày Mai Original Soundtrack,Đức Phúc,2016,43,False,https://open.spotify.com/track/7FF0bGTx7Y8bgPK3H6NxYX,
02zSPmcae3ct4moT8om7kK,0w4Lhi0oZ89R7NlcY8kGhj,Lỗi Ở Yêu Thương,Thanh Duy,2016,33,False,https://open.spotify.com/track/0w4Lhi0oZ89R7NlcY8kGhj,
02zSPmcae3ct4moT8om7kK,1MdEYLOoD14y2u4Ppi3miB,Người Lạ Thân Quen,Thanh Duy,2018-04-25,27,True,https://open.spotify.com/track/1MdEYLOoD14y2u4Ppi3miB,
02zSPmcae3ct4moT8om7kK,4X83JoH1HbVnH4FjQ1rWA4,Gió Vẫn Hát,Long Phạm,2017-12-05,20,False,https://open.spotify.com/track/4X83JoH1HbVnH4FjQ1rWA4,
02zSPmcae3ct4moT8om7kK,4DXptT1dbbfbT8sGYQW0Yy,LẶNG (Mùa Thu Đi Qua),JSOL,2017-10-03,47,False,https://open.spotify.com/track/4DXptT1dbbfbT8sGYQW0Yy,
02zSPmcae3ct4moT8om7kK,7KNVYQdx7arRoeEJi9C9IR,Tinh Nhan Oi,Orange,2019-01-07,50,False,https://open.spotify.com/track/7KNVYQdx7arRoeEJi9C9IR,
02zSPmcae3ct4moT8om7kK,0cuVWvlDAn6IErlvsZYKZf,Ta Cứ Đi Cùng Nhau,Đen,2017-09-11,56,False,https://open.spotify.com/track/0cuVWvlDAn6IErlvsZYKZf,
02zSPmcae3ct4moT8om7kK,54r4EqJFCadC8f8RQ52ZXr,Ta Còn Yêu Nhau,Đức Phúc,2017-10-01,42,False,https://open.spotify.com/track/54r4EqJFCadC8f8RQ52ZXr,
02zSPmcae3ct4moT8om7kK,5tBBfGiQTmI36Di1loMbSC,Cô Gái M52,HuyR,2018-06-01,47,False,https://open.spotify.com/track/5tBBfGiQTmI36Di1loMbSC,
02zSPmcae3ct4moT8om7kK,0Bk064jKjWtfdOD8UkcImR,Và Thế Là Hết,Chillies,2018-12-24,51,False,https://open.spotify.com/track/0Bk064jKjWtfdOD8UkcImR,
02zSPmcae3ct4moT8om7kK,3R8a3nqV59FapHSSj2ahLl,Nép Vào Anh Và Nghe Anh Hát,Hoàng Dũng,2018-12-12,40,False,https://open.spotify.com/track/3R8a3nqV59FapHSSj2ahLl,
02zSPmcae3ct4moT8om7kK,79bSb2Ilugozn6VygdplEZ,1 Phút,Andiez,2017-08-07,60,False,https://open.spotify.com/track/79bSb2Ilugozn6VygdplEZ,
02zSPmcae3ct4moT8om7kK,1GJ3suxtUVaguVQRemw6Zp,Suýt Nữa Thì...,Andiez,2018-08-13,60,False,https://open.spotify.com/track/1GJ3suxtUVaguVQRemw6Zp,
1SkrX3lyW8UBELc68IRC4j,3fw9v7CztM2mqu1jCtbg9f,Bóng Phù Hoa,Phương Mỹ Chi,2023-09-18,55,False,https://open.spotify.com/track/3fw9v7CztM2mqu1jCtbg9f,
1SkrX3lyW8UBELc68IRC4j,0J3MfbyMKPSkhnxdU63XAJ,Đừng Bất Công Với Em Mà,Inso,2025-07-11,33,False,https://open.spotify.com/track/0J3MfbyMKPSkhnxdU63XAJ,
1SkrX3lyW8UBELc68IRC4j,34FhBswjcDbFzGx8zcPqoj,GÃ SĂN CÁ,"EM XINH ""SAY HI""",2025-06-30,70,False,https://open.spotify.com/track/34FhBswjcDbFzGx8zcPqoj,
1SkrX3lyW8UBELc68IRC4j,4JPZBnzODRL4Wyt2XhYCvs,Chẳng Cần Ngày Mai,Trungg I.U,2025-04-02,46,False,https://open.spotify.com/track/4JPZBnzODRL4Wyt2XhYCvs,
1SkrX3lyW8UBELc68IRC4j,2KUzxP5c2e4zGN3IjyUD6e,Khát Vọng Tuổi Trẻ,Tùng Dương,2021-10-31,41,False,https://open.spotify.com/track/2KUzxP5c2e4zGN3IjyUD6e,
1SkrX3lyW8UBELc68IRC4j,0o6n9dBnXEkkp71LMsCeog,Sắc Nước Hương Trời (feat. ViAM),Thanh Thanh,2025-07-03,24,False,https://open.spotify.com/track/0o6n9dBnXEkkp71LMsCeog,
1SkrX3lyW8UBELc68IRC4j,7rFLMRF5pFkN0ybZYFr4LR,Anh Đau Từ Lúc Em Đi,Trần Mạnh Cường,2024-10-01,48,False,https://open.spotify.com/track/7rFLMRF5pFkN0ybZYFr4LR,
1SkrX3lyW8UBELc68IRC4j,4cdlZnUEuT8EYisPQkf01g,Đi Tìm Tình Yêu,MONO,2024-08-27,51,False,https://open.spotify.com/track/4cdlZnUEuT8EYisPQkf01g,
1SkrX3lyW8UBELc68IRC4j,342JggxH9sxCfgyZbOhiRh,Tịnh Như Phiến Đá,Hồ Quang Hiếu,2025-05-11,31,False,https://open.spotify.com/track/342JggxH9sxCfgyZbOhiRh,
1SkrX3lyW8UBELc68IRC4j,7k9aYmnQ1nrp3RMTxNtUQV,EM CHỈ LÀ,"EM XINH ""SAY HI""",2025-06-30,68,False,https://open.spotify.com/track/7k9aYmnQ1nrp3RMTxNtUQV,
1SkrX3lyW8UBELc68IRC4j,1dwlNRSofg8qKgBTqfqbft,Tái Sinh,Tùng Dương,2024-11-16,55,False,https://open.spotify.com/track/1dwlNRSofg8qKgBTqfqbft,
1SkrX3lyW8UBELc68IRC4j,39ZY3CclvypidKCH8lGnJ9,Khi Em Ôm Lấy Anh,YLing,2025-04-24,30,False,https://open.spotify.com/track/39ZY3CclvypidKCH8lGnJ9,
1SkrX3lyW8UBELc68IRC4j,2oVLEoBVDvYrGmzrU7dEm5,TRÀN BỘ NHỚ (feat. Dương Domic),"ANH TRAI ""SAY HI""",2024-08-31,62,False,https://open.spotify.com/track/2oVLEoBVDvYrGmzrU7dEm5,
1SkrX3lyW8UBELc68IRC4j,31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,2024-06-08,71,False,https://open.spotify.com/track/31VNCmwspR7nVJ6kruUuJt,
1SkrX3lyW8UBELc68IRC4j,5oFEvbM7lGnx8jfAkuhVyo,MỘNG YU,AMEE,2024-08-02,63,False,https://open.spotify.com/track/5oFEvbM7lGnx8jfAkuhVyo,
1SkrX3lyW8UBELc68IRC4j,0L1NRnMECN7Evqrm13ZTKC,Rồi Tới Luôn,Nal,2021-08-10,0,False,https://open.spotify.com/track/0L1NRnMECN7Evqrm13ZTKC,
1SkrX3lyW8UBELc68IRC4j,2EBGONLivfuwbSTf8XmnMi,Chỉ Muốn Bên Em Thật Gần - Remix,YLing,2022-01-21,24,False,https://open.spotify.com/track/2EBGONLivfuwbSTf8XmnMi,
1SkrX3lyW8UBELc68IRC4j,1076wbemPpadLk1Cu6oaIV,Xuân Miền Tây,Yên Nguyễn,2024-12-15,24,False,https://open.spotify.com/track/1076wbemPpadLk1Cu6oaIV,
1SkrX3lyW8UBELc68IRC4j,1SzlLbTE7hTs75M2R1a1Tg,Em Hát Ai Nghe,Orange,2021-08-18,58,False,https://open.spotify.com/track/1SzlLbTE7hTs75M2R1a1Tg,
1SkrX3lyW8UBELc68IRC4j,2xh3VgLiPmgZSHbXkWUIYH,"Lệ Tình - From ""Dickson Acoustic""",DICKSON,2024-08-01,0,False,https://open.spotify.com/track/2xh3VgLiPmgZSHbXkWUIYH,
1SkrX3lyW8UBELc68IRC4j,6wgmO2vUs2a0ZP73M7BRLA,Bông Đùa,Chuy Blue,2022-08-05,0,False,https://open.spotify.com/track/6wgmO2vUs2a0ZP73M7BRLA,
1SkrX3lyW8UBELc68IRC4j,5Btp8j3VXJXOm1Xxu1xTTT,Ái Nộ,Masew,2021-10-05,3,False,https://open.spotify.com/track/5Btp8j3VXJXOm1Xxu1xTTT,
1SkrX3lyW8UBELc68IRC4j,4fZHVmpGa544vRyGSUxdva,Anh Thôi Nhân Nhượng - Cover,Kiều Chi,2024-06-01,46,False,https://open.spotify.com/track/4fZHVmpGa544vRyGSUxdva,
1SkrX3lyW8UBELc68IRC4j,0wlU1vgrK0jpibrvooCvu0,Độ Tộc 2,Độ Mixi,2021-08-11,0,False,https://open.spotify.com/track/0wlU1vgrK0jpibrvooCvu0,
1SkrX3lyW8UBELc68IRC4j,27F22WcGDyl4Z2KylVJkXL,Đường Tôi Chở Em Về,buitruonglinh,2020-07-03,64,False,https://open.spotify.com/track/27F22WcGDyl4Z2KylVJkXL,
1SkrX3lyW8UBELc68IRC4j,6aFzCbFmIG0id2frSckkNo,Tủi Duyên - Remix,Nhi Nhi,2022-03-31,26,False,https://open.spotify.com/track/6aFzCbFmIG0id2frSckkNo,
1SkrX3lyW8UBELc68IRC4j,1wkNsaE0SgF7YTK7D6QRrx,Tự Tình Hóa Tương Tư,Huỳnh Mộng Như,2024-11-14,29,False,https://open.spotify.com/track/1wkNsaE0SgF7YTK7D6QRrx,
1SkrX3lyW8UBELc68IRC4j,1SzlLbTE7hTs75M2R1a1Tg,Em Hát Ai Nghe,Orange,2021-08-18,58,False,https://open.spotify.com/track/1SzlLbTE7hTs75M2R1a1Tg,
1SkrX3lyW8UBELc68IRC4j,4PhVyJDEkX8RxQVW2Df6Jj,Honey,AnhVu,2021-04-01,0,False,https://open.spotify.com/track/4PhVyJDEkX8RxQVW2Df6Jj,
1SkrX3lyW8UBELc68IRC4j,6cVohsG3hJgnctUZ1eLJFH,Đường Tôi Chở Em Về (Cukak Remix),buitruonglinh,2021-07-07,41,False,https://open.spotify.com/track/6cVohsG3hJgnctUZ1eLJFH,
1SkrX3lyW8UBELc68IRC4j,2trlDaxC44q00XbmQSaRII,Chẳng Cần Ngày Mai - AnhVu Remix,Trungg I.U,2025-04-04,51,False,https://open.spotify.com/track/2trlDaxC44q00XbmQSaRII,
1SkrX3lyW8UBELc68IRC4j,1xoadYaxtOp9gHDwgmPDuz,Sài Gòn Hôm Nay Mưa,JSOL,2021-05-29,66,False,https://open.spotify.com/track/1xoadYaxtOp9gHDwgmPDuz,
1SkrX3lyW8UBELc68IRC4j,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Flo Rida,2008-03-17,87,False,https://open.spotify.com/track/0CAfXk7DXMnon4gLudAp7J,
1SkrX3lyW8UBELc68IRC4j,5DHxRHR0IA3aqUHsN22XyW,Tủi Duyên - New Version,Nhi Nhi,2022-04-06,23,False,https://open.spotify.com/track/5DHxRHR0IA3aqUHsN22XyW,
1SkrX3lyW8UBELc68IRC4j,0UkWvPZauWiBjWGuXFhZQn,Tát Nước Đầu Đình,Lynk Lee,2015-09-05,51,False,https://open.spotify.com/track/0UkWvPZauWiBjWGuXFhZQn,
1SkrX3lyW8UBELc68IRC4j,6tq5WaCXBvs5RcJDLFWosy,Bạc Tình Đời,Star Online,2022-12-28,21,False,https://open.spotify.com/track/6tq5WaCXBvs5RcJDLFWosy,
1SkrX3lyW8UBELc68IRC4j,3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,RHYDER,2023-11-22,69,False,https://open.spotify.com/track/3ZbZtdEw9U0uZW4tZItIwq,
1SkrX3lyW8UBELc68IRC4j,1xnd8b7At7egA4NkPQC8O7,Than Trách Số Trời,H-Kray,2025-03-06,24,False,https://open.spotify.com/track/1xnd8b7At7egA4NkPQC8O7,
1SkrX3lyW8UBELc68IRC4j,1CPrkuipLCJH06r0prq4AL,Cưới Đi,2T,2018-03-01,0,False,https://open.spotify.com/track/1CPrkuipLCJH06r0prq4AL,
1SkrX3lyW8UBELc68IRC4j,6Z9kpBWGd5PX1OCwTHvnTl,Cẩm Tú Cầu,Rayo,2024-03-08,50,False,https://open.spotify.com/track/6Z9kpBWGd5PX1OCwTHvnTl,
1SkrX3lyW8UBELc68IRC4j,1ZrADntHAYV84R2y1Op3Eg,Bùa Yêu,Bích Phương,2018-11-21,49,False,https://open.spotify.com/track/1ZrADntHAYV84R2y1Op3Eg,
1SkrX3lyW8UBELc68IRC4j,1EmMFSLRVkOszCa4ul9z0F,3107 3,W/N,2021-07-31,64,False,https://open.spotify.com/track/1EmMFSLRVkOszCa4ul9z0F,
1SkrX3lyW8UBELc68IRC4j,1Huy9G87D6pbIveFulsH0P,Âm Thầm Bên Em,Sơn Tùng M-TP,2013,0,False,https://open.spotify.com/track/1Huy9G87D6pbIveFulsH0P,
1SkrX3lyW8UBELc68IRC4j,4WeXebLvQXvsYgnKHmajmf,Nơi Vực Nơi Trời,Lê Bảo Bình,2024-11-30,41,False,https://open.spotify.com/track/4WeXebLvQXvsYgnKHmajmf,
1SkrX3lyW8UBELc68IRC4j,5lfc25Q7xiqRg7P9lKDw5x,Thu Cuối,Mr T,2021-06-01,0,False,https://open.spotify.com/track/5lfc25Q7xiqRg7P9lKDw5x,
1SkrX3lyW8UBELc68IRC4j,2fvfVNbuSVnAErXnujbZLq,Cạn Tình Như Thế,DICKSON,2023-08-18,39,False,https://open.spotify.com/track/2fvfVNbuSVnAErXnujbZLq,
1SkrX3lyW8UBELc68IRC4j,1rJyVbXb3njXbN3lokllKf,Người Hãy Quên Em Đi,Mỹ Tâm,2017-12-06,52,False,https://open.spotify.com/track/1rJyVbXb3njXbN3lokllKf,
1SkrX3lyW8UBELc68IRC4j,7KTa3JeYTQufFPLAfMxezs,Forever Alone,JustaTee,2017-01-09,0,False,https://open.spotify.com/track/7KTa3JeYTQufFPLAfMxezs,
1SkrX3lyW8UBELc68IRC4j,6v4VmNw4DFlbhuBQ1qFprN,Túy Âm,Masew,2018-06-23,0,False,https://open.spotify.com/track/6v4VmNw4DFlbhuBQ1qFprN,
1SkrX3lyW8UBELc68IRC4j,3wGx3gYPjECKZazGNuPEX2,Phải Chăng Em Đã Yêu?,Juky San,2018-03-01,0,False,https://open.spotify.com/track/3wGx3gYPjECKZazGNuPEX2,
1SkrX3lyW8UBELc68IRC4j,0f5yQttJS5nNxRAleF4kZO,Hãy Trao Cho Anh,Sơn Tùng M-TP,2019-07-03,0,False,https://open.spotify.com/track/0f5yQttJS5nNxRAleF4kZO,
1SkrX3lyW8UBELc68IRC4j,1zDOqIOcpe6sEx2NCcehvN,Về nhà ăn Tết,JustaTee,2015-08-01,0,False,https://open.spotify.com/track/1zDOqIOcpe6sEx2NCcehvN,
1SkrX3lyW8UBELc68IRC4j,3CmacJj7VC4W6daC8BWd0h,Mất Kết Nối,Dương Domic,2024-11-22,70,False,https://open.spotify.com/track/3CmacJj7VC4W6daC8BWd0h,
1SkrX3lyW8UBELc68IRC4j,6156vnsRddJKe267tuaTRx,"Cung Anh - Ngoc Dolil, Hagi, STee - Original",Ngọc Dolil,2018-05-09,0,False,https://open.spotify.com/track/6156vnsRddJKe267tuaTRx,
1SkrX3lyW8UBELc68IRC4j,46V6gwzPtA2OhSCIU2d75T,Đậm Sâu Đến Mấy Cũng Tàn,Võ Đức Trí,2024-06-15,23,False,https://open.spotify.com/track/46V6gwzPtA2OhSCIU2d75T,
1SkrX3lyW8UBELc68IRC4j,2o4dDfLK6NVI7TjBm5VoMv,Yêu Một Người Có Lẽ,Lou Hoàng,2016-03-07,62,False,https://open.spotify.com/track/2o4dDfLK6NVI7TjBm5VoMv,
1SkrX3lyW8UBELc68IRC4j,5sL91wED2A7xUusG03SJie,Hoa Nở Bên Đường,Quang Đăng Trần,2024-03-22,46,False,https://open.spotify.com/track/5sL91wED2A7xUusG03SJie,
1SkrX3lyW8UBELc68IRC4j,2z9iLlNBt1aLZUCFgXby97,CÓ CHẮC YÊU LÀ ĐÂY,Sơn Tùng M-TP,2020-07-06,0,False,https://open.spotify.com/track/2z9iLlNBt1aLZUCFgXby97,
1SkrX3lyW8UBELc68IRC4j,5cRFdpJblsJpXTDqEhs5jQ,Người Ta Đâu Thương Em,Lyly,2018-03-01,0,False,https://open.spotify.com/track/5cRFdpJblsJpXTDqEhs5jQ,
1SkrX3lyW8UBELc68IRC4j,5ZMDJIYgsZWHXw2ILFblva,Thu Cuối,YanBi,2016-10-10,51,False,https://open.spotify.com/track/5ZMDJIYgsZWHXw2ILFblva,
1SkrX3lyW8UBELc68IRC4j,1oVbTGLd8EgyeWBoqAYBD0,Vừa Hận Vừa Yêu,Trung Tu,2024-06-25,49,False,https://open.spotify.com/track/1oVbTGLd8EgyeWBoqAYBD0,
1SkrX3lyW8UBELc68IRC4j,2rIFRse00Znv6FfpQBdthx,Xem Như Anh Chẳng May,Chu Thúy Quỳnh,2021-12-10,0,False,https://open.spotify.com/track/2rIFRse00Znv6FfpQBdthx,
1SkrX3lyW8UBELc68IRC4j,5vdk0jlH4LLXAUD8rRD4Zp,Ngoài 30,Thái Học,2023-02-25,38,False,https://open.spotify.com/track/5vdk0jlH4LLXAUD8rRD4Zp,
1SkrX3lyW8UBELc68IRC4j,49kZuPsl8pXRJJGHmwRuW7,Bầu Trời Mới,Da LAB,2024-10-02,60,False,https://open.spotify.com/track/49kZuPsl8pXRJJGHmwRuW7,
1SkrX3lyW8UBELc68IRC4j,7mH8VdFhEd8HsaOWA9nIGa,Một Vòng Việt Nam,Tùng Dương,2023-05-31,0,False,https://open.spotify.com/track/7mH8VdFhEd8HsaOWA9nIGa,
1SkrX3lyW8UBELc68IRC4j,1uiqiUzPn2EJpvHDy84PEZ,KHÔNG ĐAU NỮA RỒI,"EM XINH ""SAY HI""",2025-06-23,72,False,https://open.spotify.com/track/1uiqiUzPn2EJpvHDy84PEZ,
1SkrX3lyW8UBELc68IRC4j,17RD9zwrDvVo6YnUa78Y7J,Đổ Sông Đổ Biển,Khang Viet,2024-06-14,36,False,https://open.spotify.com/track/17RD9zwrDvVo6YnUa78Y7J,
1SkrX3lyW8UBELc68IRC4j,6iXGivPFpsqKmrINhIbPvx,Buồn Thì Cứ Khóc Đi,Lynk Lee,2019-12-13,61,False,https://open.spotify.com/track/6iXGivPFpsqKmrINhIbPvx,
1SkrX3lyW8UBELc68IRC4j,2g9jxHI2KqSS1MRwS7e95x,Chắc Ai Đó Sẽ Về,Sơn Tùng M-TP,2013,0,False,https://open.spotify.com/track/2g9jxHI2KqSS1MRwS7e95x,
1SkrX3lyW8UBELc68IRC4j,6wgmO2vUs2a0ZP73M7BRLA,Bông Đùa,Chuy Blue,2022-08-05,0,False,https://open.spotify.com/track/6wgmO2vUs2a0ZP73M7BRLA,
1SkrX3lyW8UBELc68IRC4j,6xEnOYkrVOjEE3117pKNRN,Tướng quân,Nhật Phong,2019-01-01,35,False,https://open.spotify.com/track/6xEnOYkrVOjEE3117pKNRN,
1SkrX3lyW8UBELc68IRC4j,5fFLotKS1286huYIMQHqz7,Muộn Rồi Mà Sao Còn,Sơn Tùng M-TP,2021-04-29,0,False,https://open.spotify.com/track/5fFLotKS1286huYIMQHqz7,
1SkrX3lyW8UBELc68IRC4j,7KNVYQdx7arRoeEJi9C9IR,Tinh Nhan Oi,Orange,2019-01-07,50,False,https://open.spotify.com/track/7KNVYQdx7arRoeEJi9C9IR,
1SkrX3lyW8UBELc68IRC4j,51bYFYWODfYOZU0rwvjiCc,Cho Mình Em,Binz,2021-04-01,61,False,https://open.spotify.com/track/51bYFYWODfYOZU0rwvjiCc,
1SkrX3lyW8UBELc68IRC4j,1bG6Q8sR8jda7ryI365y8o,Những Lời Hứa Bỏ Quên,Vũ.,2023-12-14,59,False,https://open.spotify.com/track/1bG6Q8sR8jda7ryI365y8o,
1SkrX3lyW8UBELc68IRC4j,5uLTbR8wQz7xnip57ycJ8w,Buôn Trăng (月亮市集) - Live,Phương Mỹ Chi,2025-06-06,38,False,https://open.spotify.com/track/5uLTbR8wQz7xnip57ycJ8w,
1SkrX3lyW8UBELc68IRC4j,1K0HQ30Wc11okzlcnFA7Ub,Không Thể Say,HIEUTHUHAI,2023-10-16,69,False,https://open.spotify.com/track/1K0HQ30Wc11okzlcnFA7Ub,
1SkrX3lyW8UBELc68IRC4j,2J3yoavy0daNn6l8hOffBA,Phía Sau Em,Kay Trần,2019-03-04,0,False,https://open.spotify.com/track/2J3yoavy0daNn6l8hOffBA,
1SkrX3lyW8UBELc68IRC4j,4rzVmdpHrqIaQBR8kArcUo,Trả Lại Thanh Xuân Cho Em,H2K,2024-08-30,38,False,https://open.spotify.com/track/4rzVmdpHrqIaQBR8kArcUo,
1SkrX3lyW8UBELc68IRC4j,6BToHhGtbW8eMQFaEv0i2d,Như Ngày Hôm Qua,Sơn Tùng M-TP,2013,0,False,https://open.spotify.com/track/6BToHhGtbW8eMQFaEv0i2d,
1SkrX3lyW8UBELc68IRC4j,7oX6qKTnKeVG6iT0qG1i29,Bông Hoa Đẹp Nhất,Quân A.P,2020-09-12,28,False,https://open.spotify.com/track/7oX6qKTnKeVG6iT0qG1i29,
1SkrX3lyW8UBELc68IRC4j,1xPienWGv0WkWl7YpCZxWf,Ý Em Sao,Kay Trần,2019-03-04,39,False,https://open.spotify.com/track/1xPienWGv0WkWl7YpCZxWf,
1SkrX3lyW8UBELc68IRC4j,6cOp2LqFh5xVf0lrODQwHH,Cạn Tình Như Thế,Thành Đạt,2023-08-26,37,False,https://open.spotify.com/track/6cOp2LqFh5xVf0lrODQwHH,
1SkrX3lyW8UBELc68IRC4j,1Q8bQhEDEdQQgOgYtirRFN,Sóng Gió,Jack,2019-10-24,16,False,https://open.spotify.com/track/1Q8bQhEDEdQQgOgYtirRFN,
1SkrX3lyW8UBELc68IRC4j,1wkNsaE0SgF7YTK7D6QRrx,Tự Tình Hóa Tương Tư,Huỳnh Mộng Như,2024-11-14,29,False,https://open.spotify.com/track/1wkNsaE0SgF7YTK7D6QRrx,
1SkrX3lyW8UBELc68IRC4j,2EBGONLivfuwbSTf8XmnMi,Chỉ Muốn Bên Em Thật Gần - Remix,YLing,2022-01-21,24,False,https://open.spotify.com/track/2EBGONLivfuwbSTf8XmnMi,
1SkrX3lyW8UBELc68IRC4j,0XkQyd7M291RcDRBvsxwf0,Thì Thầm Ánh Trăng,Quang Đăng Trần,2024-06-04,23,False,https://open.spotify.com/track/0XkQyd7M291RcDRBvsxwf0,
1SkrX3lyW8UBELc68IRC4j,6bRfV4uPRgaRKGfiDHbQV2,Có Lẽ Bên Nhau Là Sai,Hana Cẩm Tiên,2024-02-17,25,False,https://open.spotify.com/track/6bRfV4uPRgaRKGfiDHbQV2,
1SkrX3lyW8UBELc68IRC4j,3ztP5O7dJSha2PG429eUCb,Thiên Lý Ơi,Jack - J97,2024-02-22,54,False,https://open.spotify.com/track/3ztP5O7dJSha2PG429eUCb,
1SkrX3lyW8UBELc68IRC4j,4PCh6DAkUYKnEmvjV4ouOs,Nâng Chén Tiêu Sầu,Bích Phương,2024-03-08,47,False,https://open.spotify.com/track/4PCh6DAkUYKnEmvjV4ouOs,
1SkrX3lyW8UBELc68IRC4j,0YRtuiIMa3FM3LywGlJIii,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,2013,0,False,https://open.spotify.com/track/0YRtuiIMa3FM3LywGlJIii,
1SkrX3lyW8UBELc68IRC4j,40pWxpbXoBYGPCiofujjZ6,Chăm Hoa,MONO,2024-10-22,65,False,https://open.spotify.com/track/40pWxpbXoBYGPCiofujjZ6,
1SkrX3lyW8UBELc68IRC4j,3uPBj9BTiGrnt5qkjg0LO6,Năm Tháng Vội Vã (feat. NAhy) [Dickson Acoustic],DICKSON,2024-08-01,0,False,https://open.spotify.com/track/3uPBj9BTiGrnt5qkjg0LO6,
1SkrX3lyW8UBELc68IRC4j,5Sh5CK6GReVbZJqUOnvg0f,Bài Ka Tuổi Trẻ,JGKiD (Da LAB),2016-05-19,0,False,https://open.spotify.com/track/5Sh5CK6GReVbZJqUOnvg0f,
1SkrX3lyW8UBELc68IRC4j,52oyR8Wjhdzg7zucr8keYl,Đường Một Chiều,Huỳnh Tú,2018-03-01,0,False,https://open.spotify.com/track/52oyR8Wjhdzg7zucr8keYl,
1SkrX3lyW8UBELc68IRC4j,1wkNsaE0SgF7YTK7D6QRrx,Tự Tình Hóa Tương Tư,Huỳnh Mộng Như,2024-11-14,29,False,https://open.spotify.com/track/1wkNsaE0SgF7YTK7D6QRrx,
1SkrX3lyW8UBELc68IRC4j,4UywEG4eLYxb6YYuAPmKWH,Rồi Người Thương Cũng Hóa Người Dưng,Hiền Hồ,2019-11-27,50,False,https://open.spotify.com/track/4UywEG4eLYxb6YYuAPmKWH,
1SkrX3lyW8UBELc68IRC4j,4nquokuPMIXWocgWFrqLpa,Phim Ba Người,Nguyễn Vĩ,2025-04-11,50,False,https://open.spotify.com/track/4nquokuPMIXWocgWFrqLpa,
1SkrX3lyW8UBELc68IRC4j,0lTrNLrN8c9swHGt4dAfoD,Cao Ốc 20 (feat. Masew & K-ICM),B Ray,2019-06-23,57,False,https://open.spotify.com/track/0lTrNLrN8c9swHGt4dAfoD,
1SkrX3lyW8UBELc68IRC4j,2PLsq3mQ6JuGLeOOjFwYbI,Trạm Dừng Chân,Jack - J97,2025-06-05,54,False,https://open.spotify.com/track/2PLsq3mQ6JuGLeOOjFwYbI,
1SkrX3lyW8UBELc68IRC4j,1P8YW29J8oGxWBUGKadUPh,Ông Bà Anh,Lê Thiện Hiếu,2018-03-01,0,False,https://open.spotify.com/track/1P8YW29J8oGxWBUGKadUPh,
1SkrX3lyW8UBELc68IRC4j,0J2otOvMdg62gVMMjwOvSK,Hoa Hải Đường,Jack - J97,2020-09-22,57,False,https://open.spotify.com/track/0J2otOvMdg62gVMMjwOvSK,
1SkrX3lyW8UBELc68IRC4j,4IWam1CO9DOqYNkiCsBnee,Hẹn Em Kiếp Sau (feat. Duy Phúc & TiB),Lã Thùy Trang,2019-08-28,45,False,https://open.spotify.com/track/4IWam1CO9DOqYNkiCsBnee,
1SkrX3lyW8UBELc68IRC4j,0Lvzl8rUEhJIhenosMtoIr,Má Hồng,To The Top Squad,2022-09-28,38,False,https://open.spotify.com/track/0Lvzl8rUEhJIhenosMtoIr,
1SkrX3lyW8UBELc68IRC4j,1ecVks3GJX8U67DvhVDVBn,trời giấu trời mang đi,AMEE,2020-06-29,0,False,https://open.spotify.com/track/1ecVks3GJX8U67DvhVDVBn,
1SkrX3lyW8UBELc68IRC4j,4sWY7kZIyvMtpB43LaPuhY,Ngày Em Biết Yêu,YLing,2022-08-27,20,False,https://open.spotify.com/track/4sWY7kZIyvMtpB43LaPuhY,
1SkrX3lyW8UBELc68IRC4j,247476S4b20aL8loRmTlYs,Thầy Bói Nói Cưới,Huy Kiện,2024-12-23,18,False,https://open.spotify.com/track/247476S4b20aL8loRmTlYs,
1SkrX3lyW8UBELc68IRC4j,70TYir8PPJTvchJemDgqEQ,Tòng Phu,Keyo,2022-08-16,37,False,https://open.spotify.com/track/70TYir8PPJTvchJemDgqEQ,
